dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,11.339421,2.807500,8.139451,6.971487,2.998489,0.000000,0.000000
0.010000,11.409435,2.807500,8.209465,7.001472,2.998489,0.000000,0.000000
0.010000,11.479750,2.807500,8.279780,7.031457,2.998489,-0.000000,0.000000
0.010000,11.550364,2.807500,8.350394,7.061442,2.998489,0.000000,0.000000
0.010000,11.621279,2.807500,8.421309,7.091427,2.998489,-0.000000,0.000000
0.010000,11.692493,2.807500,8.492523,7.121412,2.998489,0.000000,0.000000
0.010000,11.764007,2.807500,8.564037,7.151397,2.998489,-0.000000,0.000000
0.010000,11.835821,2.807500,8.635851,7.181382,2.998489,-0.000000,0.000000
0.010000,11.907934,2.807500,8.707964,7.211366,2.998489,0.000000,0.000000
0.010000,11.980348,2.807500,8.780378,7.241351,2.998489,-0.000000,0.000000
0.010000,12.053061,2.807500,8.853091,7.271336,2.998489,0.000000,0.000000
0.010000,12.126074,2.807500,8.926104,7.301321,2.998489,0.000000,0.000000
0.010000,12.199387,2.807500,8.999417,7.331306,2.998489,0.000000,0.000000
0.010000,12.273000,2.807500,9.073030,7.361291,2.998489,0.000000,0.000000
0.010000,12.346913,2.807500,9.146943,7.391276,2.998489,-0.000000,0.000000
0.010000,12.421126,2.807500,9.221156,7.421261,2.998489,0.000000,0.000000
0.010000,12.495638,2.807500,9.295668,7.451246,2.998489,0.000000,0.000000
0.010000,12.570450,2.807500,9.370480,7.481230,2.998489,0.000000,0.000000
0.010000,12.645563,2.807500,9.445593,7.511215,2.998489,0.000000,0.000000
0.010000,12.720975,2.807500,9.521005,7.541200,2.998489,-0.000000,0.000000
0.010000,12.796686,2.807500,9.596716,7.571185,2.998489,0.000000,0.000000
0.010000,12.872698,2.807500,9.672728,7.601170,2.998489,-0.000000,0.000000
0.010000,12.949010,2.807500,9.749040,7.631155,2.998489,0.000000,0.000000
0.010000,13.025621,2.807500,9.825651,7.661140,2.998489,-0.000000,0.000000
0.010000,13.102532,2.807500,9.902562,7.691125,2.998489,0.000000,0.000000
0.010000,13.179743,2.807500,9.979773,7.721110,2.998489,0.000000,0.000000
0.010000,13.257254,2.807500,10.057284,7.751094,2.998489,-0.000000,0.000000
0.010000,13.335065,2.807500,10.135095,7.781079,2.998489,0.000000,0.000000
0.010000,13.413176,2.807500,10.213206,7.811064,2.998489,0.000000,0.000000
0.010000,13.491586,2.807500,10.291616,7.841049,2.998489,0.000000,0.000000
0.010000,13.570297,2.807500,10.370327,7.871034,2.998489,0.000000,0.000000
0.010000,13.649307,2.807500,10.449337,7.901019,2.998489,0.000000,0.000000
0.010000,13.728617,2.807500,10.528647,7.931004,2.998489,-0.000000,0.000000
0.010000,13.808197,2.807500,10.608227,7.957990,2.698640,-29.984891,0.000000
0.010000,13.887987,2.807500,10.688017,7.978980,2.098942,-59.969783,0.000000
0.010000,13.967926,2.807500,10.767956,7.993972,1.499245,-59.969783,0.000000
0.010000,14.047956,2.807500,10.847986,8.002968,0.899547,-59.969783,0.000000
0.010000,14.128012,2.807500,10.928042,8.005563,0.259530,-64.001721,0.000000
0.010000,14.208029,2.807500,11.008059,8.001758,-0.380488,-64.001721,0.000000
0.010000,14.287949,2.807500,11.087979,7.991956,-0.980186,-59.969783,0.000000
0.010000,14.367710,2.807500,11.167740,7.976157,-1.579883,-59.969783,0.000000
0.010000,14.447254,2.807500,11.247284,7.954361,-2.179581,-59.969783,0.000000
0.010000,14.526524,2.807500,11.326554,7.926972,-2.738960,-55.937845,0.000000
0.010000,14.605494,2.807500,11.405524,7.896987,-2.998489,-25.952953,0.000000
0.010000,14.684164,2.807500,11.484194,7.867002,-2.998489,-0.000000,0.000000
0.010000,14.762534,2.807500,11.562564,7.837017,-2.998489,0.000000,0.000000
0.010000,14.840604,2.807500,11.640634,7.807032,-2.998489,0.000000,0.000000
0.010000,14.918375,2.807500,11.718404,7.777047,-2.998489,0.000000,0.000000
0.010000,14.995845,2.807500,11.795875,7.747063,-2.998489,0.000000,0.000000
0.010000,15.073016,2.807500,11.873046,7.717078,-2.998489,-0.000000,0.000000
0.010000,15.149887,2.807500,11.949917,7.687093,-2.998489,0.000000,0.000000
0.010000,15.226458,2.807500,12.026488,7.657108,-2.998489,-0.000000,0.000000
0.010000,15.302729,2.807500,12.102759,7.627123,-2.998489,0.000000,0.000000
0.010000,15.378701,2.807500,12.178731,7.597138,-2.998489,0.000000,0.000000
0.010000,15.454372,2.807500,12.254402,7.567153,-2.998489,0.000000,0.000000
