dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,5.688331,4.932500,2.488360,3.842552,2.990313,0.000000,0.000000
0.010000,5.727055,4.932500,2.527085,3.872455,2.990313,-0.000000,0.000000
0.010000,5.766079,4.932500,2.566109,3.902358,2.990313,0.000000,0.000000
0.010000,5.805401,4.932500,2.605431,3.932261,2.990313,0.000000,0.000000
0.010000,5.845023,4.932500,2.645053,3.962164,2.990313,0.000000,0.000000
0.010000,5.884944,4.932500,2.684974,3.992067,2.990313,0.000000,0.000000
0.010000,5.925163,4.932500,2.725193,4.021970,2.990313,0.000000,0.000000
0.010000,5.965682,4.932500,2.765712,4.051873,2.990313,0.000000,0.000000
0.010000,6.006500,4.932500,2.806530,4.081777,2.990313,-0.000000,0.000000
0.010000,6.047617,4.932500,2.847647,4.111680,2.990313,0.000000,0.000000
0.010000,6.089032,4.932500,2.889062,4.141583,2.990313,-0.000000,0.000000
0.010000,6.130747,4.932500,2.930777,4.171486,2.990313,0.000000,0.000000
0.010000,6.172761,4.932500,2.972791,4.201389,2.990313,-0.000000,0.000000
0.010000,6.215074,4.932500,3.015104,4.231292,2.990313,-0.000000,0.000000
0.010000,6.257686,4.932500,3.057716,4.261195,2.990313,-0.000000,0.000000
0.010000,6.300597,4.932500,3.100627,4.291098,2.990313,0.000000,0.000000
0.010000,6.343807,4.932500,3.143837,4.321002,2.990313,0.000000,0.000000
0.010000,6.387316,4.932500,3.187346,4.350905,2.990313,-0.000000,0.000000
0.010000,6.431124,4.932500,3.231154,4.380808,2.990313,0.000000,0.000000
0.010000,6.475231,4.932500,3.275261,4.410711,2.990313,0.000000,0.000000
0.010000,6.519637,4.932500,3.319667,4.440614,2.990313,0.000000,0.000000
0.010000,6.564343,4.932500,3.364373,4.470517,2.990313,0.000000,0.000000
0.010000,6.609347,4.932500,3.409377,4.500420,2.990313,0.000000,0.000000
0.010000,6.654650,4.932500,3.454680,4.530323,2.990313,0.000000,0.000000
0.010000,6.700252,4.932500,3.500282,4.560227,2.990313,0.000000,0.000000
0.010000,6.746154,4.932500,3.546184,4.590130,2.990313,-0.000000,0.000000
0.010000,6.792354,4.932500,3.592384,4.620033,2.990313,0.000000,0.000000
0.010000,6.838853,4.932500,3.638883,4.649936,2.990313,-0.000000,0.000000
0.010000,6.885652,4.932500,3.685682,4.679839,2.990313,0.000000,0.000000
0.010000,6.932749,4.932500,3.732779,4.709742,2.990313,-0.000000,0.000000
0.010000,6.980146,4.932500,3.780175,4.739645,2.990313,0.000000,0.000000
0.010000,7.027841,4.932500,3.827871,4.769548,2.990313,0.000000,0.000000
0.010000,7.075836,4.932500,3.875865,4.799452,2.990313,-0.000000,0.000000
0.010000,7.124129,4.932500,3.924159,4.829355,2.990313,0.000000,0.000000
0.010000,7.172722,4.932500,3.972752,4.859258,2.990313,-0.000000,0.000000
0.010000,7.221613,4.932500,4.021643,4.889161,2.990313,0.000000,0.000000
0.010000,7.270804,4.932500,4.070834,4.919064,2.990313,-0.000000,0.000000
0.010000,7.320294,4.932500,4.120324,4.948967,2.990313,0.000000,0.000000
0.010000,7.370082,4.932500,4.170112,4.978870,2.990313,0.000000,0.000000
0.010000,7.420170,4.932500,4.220200,5.008773,2.990313,0.000000,0.000000
0.010000,7.470557,4.932500,4.270587,5.038677,2.990313,-0.000000,0.000000
0.010000,7.521243,4.932500,4.321273,5.068580,2.990313,0.000000,0.000000
0.010000,7.572227,4.932500,4.372257,5.098483,2.990313,-0.000000,0.000000
0.010000,7.623511,4.932500,4.423541,5.128386,2.990313,0.000000,0.000000
0.010000,7.675094,4.932500,4.475124,5.158289,2.990313,0.000000,0.000000
0.010000,7.726976,4.932500,4.527006,5.188192,2.990313,0.000000,0.000000
0.010000,7.779157,4.932500,4.579187,5.218095,2.990313,0.000000,0.000000
0.010000,7.831637,4.932500,4.631667,5.247998,2.990313,0.000000,0.000000
0.010000,7.884416,4.932500,4.684446,5.277902,2.990313,0.000000,0.000000
0.010000,7.937494,4.932500,4.737524,5.307805,2.990313,-0.000000,0.000000
0.010000,7.990871,4.932500,4.790901,5.337708,2.990313,0.000000,0.000000
0.010000,8.044547,4.932500,4.844577,5.367611,2.990313,-0.000000,0.000000
0.010000,8.098522,4.932500,4.898552,5.397514,2.990313,0.000000,0.000000
0.010000,8.152797,4.932500,4.952827,5.427417,2.990313,0.000000,0.000000
0.010000,8.207370,4.932500,5.007400,5.457320,2.990313,-0.000000,0.000000
0.010000,8.262242,4.932500,5.062272,5.487223,2.990313,-0.000000,0.000000
0.010000,8.317413,4.932500,5.117443,5.517127,2.990313,0.000000,0.000000
0.010000,8.372884,4.932500,5.172914,5.547030,2.990313,0.000000,0.000000
0.010000,8.428653,4.932500,5.228683,5.576933,2.990313,0.000000,0.000000
0.010000,8.484721,4.932500,5.284751,5.606836,2.990313,0.000000,0.000000
0.010000,8.541089,4.932500,5.341119,5.636739,2.990313,0.000000,0.000000
